transaction_id,transaction_date,sender_id,receiver_id,origin_country,destination_country,sender_bank,receiver_bank,currency,amount_usd,transaction_type,customer_segment,purpose_code,risk_rating
TXN000179,2025-01-24,CUST_A106,RCV_B203,USA,DEU,Harbor Bank,Harbor Bank,USD,12700.09,Remittance,SME,Invoice Payment,Medium
TXN000180,2025-01-24,CUST_A102,RCV_B203,USA,RUS,Continental Finance,Continental Finance,USD,40243.71,ACH,SME,Capital Goods,Low
TXN000181,2025-01-24,CUST_A106,RCV_B204,USA,GBR,Continental Finance,Continental Finance,USD,16033.79,Trade Finance,SME,Services,Medium
TXN000182,2025-01-24,CUST_A103,RCV_B202,GBR,USA,Continental Finance,Mercury Trust,USD,80349.34,ACH,NBFI,Capital Goods,High
TXN000183,2025-01-24,CUST_A102,RCV_B201,USA,ARE,Atlantic Bank,Atlantic Bank,USD,21684.41,Remittance,SME,Family Support,Low
TXN000184,2025-01-24,CUST_A104,RCV_B202,USA,GBR,Harbor Bank,Atlantic Bank,USD,1014.1,Wire,Retail,Family Support,Low
TXN000185,2025-01-24,CUST_A106,RCV_B206,USA,ARE,Atlantic Bank,Atlantic Bank,USD,8554.65,Wire,SME,Intercompany Transfer,Medium
TXN000186,2025-01-24,CUST_A102,RCV_B205,USA,GBR,Mercury Trust,Continental Finance,USD,21091.84,Trade Finance,SME,Intercompany Transfer,Low
TXN000187,2025-01-24,CUST_A105,RCV_B202,USA,RUS,Continental Finance,Harbor Bank,USD,25094.59,Trade Finance,Corporate,Capital Goods,Medium
TXN000188,2025-01-24,CUST_A104,RCV_B205,USA,DEU,Atlantic Bank,Mercury Trust,USD,1994.91,Remittance,Retail,Intercompany Transfer,Low
TXN000189,2025-01-25,CUST_A106,RCV_B204,USA,ARE,Mercury Trust,Harbor Bank,USD,15864.91,ACH,SME,Intercompany Transfer,Medium
TXN000190,2025-01-25,CUST_A102,RCV_B203,USA,RUS,Mercury Trust,Harbor Bank,USD,20216.06,Trade Finance,SME,Intercompany Transfer,Low
TXN000191,2025-01-25,CUST_A101,RCV_B205,USA,RUS,Harbor Bank,Atlantic Bank,USD,84972.94,ACH,Corporate,Family Support,Medium
TXN000192,2025-01-25,CUST_A103,RCV_B205,USA,DEU,Continental Finance,Mercury Trust,USD,130308.55,ACH,NBFI,Services,High
TXN000193,2025-01-25,CUST_A103,RCV_B204,USA,ZAF,Mercury Trust,Continental Finance,USD,266992.17,Trade Finance,NBFI,Services,High
TXN000194,2025-01-25,CUST_A106,RCV_B204,USA,DEU,Atlantic Bank,Mercury Trust,USD,14511.07,ACH,SME,Family Support,Medium
TXN000195,2025-01-25,CUST_A101,RCV_B206,USA,DEU,Atlantic Bank,Continental Finance,USD,71789.59,Wire,Corporate,Invoice Payment,Medium
TXN000196,2025-01-25,CUST_A103,RCV_B203,USA,RUS,Harbor Bank,Atlantic Bank,USD,72632.24,Wire,NBFI,Capital Goods,High
TXN000197,2025-01-25,CUST_A103,RCV_B204,USA,RUS,Harbor Bank,Continental Finance,USD,264252.96,Wire,NBFI,Intercompany Transfer,High
TXN000198,2025-01-26,CUST_A101,RCV_B202,USA,ARE,Atlantic Bank,Harbor Bank,USD,88342.99,Wire,Corporate,Intercompany Transfer,Medium
TXN000199,2025-01-26,CUST_A101,RCV_B204,USA,GBR,Atlantic Bank,Atlantic Bank,USD,105007.61,Trade Finance,Corporate,Services,Medium
TXN000200,2025-01-26,CUST_A102,RCV_B202,USA,ZAF,Atlantic Bank,Atlantic Bank,USD,21026.95,ACH,SME,Family Support,Low
TXN000201,2025-01-26,CUST_A105,RCV_B203,USA,DEU,Harbor Bank,Harbor Bank,USD,37952.26,Trade Finance,Corporate,Intercompany Transfer,Medium
TXN000202,2025-01-26,CUST_A103,RCV_B203,USA,DEU,Continental Finance,Harbor Bank,USD,271934.38,Wire,NBFI,Capital Goods,High
TXN000203,2025-01-26,CUST_A102,RCV_B206,USA,DEU,Atlantic Bank,Harbor Bank,USD,15666.02,Wire,SME,Services,Low
TXN000204,2025-01-26,CUST_A101,RCV_B202,GBR,USA,Continental Finance,Atlantic Bank,USD,46445.6,Wire,Corporate,Invoice Payment,Medium
TXN000205,2025-01-26,CUST_A101,RCV_B203,USA,RUS,Harbor Bank,Mercury Trust,USD,72293.19,Remittance,Corporate,Family Support,Medium
TXN000206,2025-01-26,CUST_A105,RCV_B203,USA,DEU,Atlantic Bank,Harbor Bank,USD,69957.21,ACH,Corporate,Intercompany Transfer,Medium
TXN000207,2025-01-27,CUST_A103,RCV_B202,GBR,USA,Atlantic Bank,Harbor Bank,USD,120962.68,Wire,NBFI,Family Support,High
TXN000208,2025-01-27,CUST_A101,RCV_B203,USA,DEU,Atlantic Bank,Harbor Bank,USD,140120.21,Wire,Corporate,Services,Medium
TXN000209,2025-01-27,CUST_A105,RCV_B206,USA,RUS,Atlantic Bank,Atlantic Bank,USD,58745.29,ACH,Corporate,Intercompany Transfer,Medium
TXN000210,2025-01-27,CUST_A103,RCV_B202,USA,RUS,Harbor Bank,Harbor Bank,USD,269782.53,ACH,NBFI,Invoice Payment,High
TXN000211,2025-01-27,CUST_A104,RCV_B202,USA,ZAF,Continental Finance,Mercury Trust,USD,1738.66,Remittance,Retail,Invoice Payment,Low
TXN000212,2025-01-27,CUST_A104,RCV_B205,GBR,USA,Mercury Trust,Continental Finance,USD,7727.08,ACH,Retail,Invoice Payment,Low
TXN000213,2025-01-27,CUST_A104,RCV_B201,USA,RUS,Continental Finance,Continental Finance,USD,700.25,ACH,Retail,Services,Low
TXN000214,2025-01-27,CUST_A103,RCV_B202,USA,ARE,Mercury Trust,Continental Finance,USD,49768.31,Wire,NBFI,Services,High
TXN000215,2025-01-27,CUST_A105,RCV_B202,USA,GBR,Continental Finance,Mercury Trust,USD,38696.83,Remittance,Corporate,Family Support,Medium
TXN000216,2025-01-27,CUST_A105,RCV_B206,USA,GBR,Atlantic Bank,Atlantic Bank,USD,79533.27,Remittance,Corporate,Intercompany Transfer,Medium
TXN000217,2025-01-28,CUST_A103,RCV_B204,USA,ZAF,Atlantic Bank,Atlantic Bank,USD,72088.79,Wire,NBFI,Intercompany Transfer,High
TXN000218,2025-01-28,CUST_A101,RCV_B203,USA,DEU,Continental Finance,Atlantic Bank,USD,61228.93,Wire,Corporate,Invoice Payment,Medium
TXN000219,2025-01-28,CUST_A104,RCV_B206,USA,DEU,Mercury Trust,Atlantic Bank,USD,1351.7,Wire,Retail,Capital Goods,Low
TXN000220,2025-01-28,CUST_A103,RCV_B203,USA,DEU,Mercury Trust,Atlantic Bank,USD,195431.36,Trade Finance,NBFI,Intercompany Transfer,High
TXN000221,2025-01-28,CUST_A101,RCV_B206,USA,ARE,Atlantic Bank,Atlantic Bank,USD,37491.77,Wire,Corporate,Capital Goods,Medium
TXN000222,2025-01-28,CUST_A104,RCV_B203,USA,GBR,Harbor Bank,Harbor Bank,USD,4144.88,Wire,Retail,Intercompany Transfer,Low
TXN000223,2025-01-28,CUST_A105,RCV_B204,USA,GBR,Harbor Bank,Atlantic Bank,USD,48741.62,ACH,Corporate,Invoice Payment,Medium
TXN000224,2025-01-29,CUST_A102,RCV_B204,USA,DEU,Harbor Bank,Atlantic Bank,USD,21074.32,Trade Finance,SME,Intercompany Transfer,Low
TXN000225,2025-01-29,CUST_A101,RCV_B204,GBR,USA,Mercury Trust,Mercury Trust,USD,59739.27,ACH,Corporate,Intercompany Transfer,Medium
TXN000226,2025-01-29,CUST_A104,RCV_B203,USA,RUS,Continental Finance,Mercury Trust,USD,740.01,Trade Finance,Retail,Services,Low
TXN000227,2025-01-29,CUST_A102,RCV_B203,USA,RUS,Continental Finance,Mercury Trust,USD,9676.97,Remittance,SME,Services,Low
TXN000228,2025-01-29,CUST_A104,RCV_B203,USA,DEU,Atlantic Bank,Mercury Trust,USD,3062.16,Remittance,Retail,Invoice Payment,Low
TXN000229,2025-01-29,CUST_A102,RCV_B201,GBR,USA,Continental Finance,Harbor Bank,USD,15825.58,Wire,SME,Family Support,Low
TXN000230,2025-01-29,CUST_A104,RCV_B205,USA,ARE,Continental Finance,Harbor Bank,USD,1876.9,Trade Finance,Retail,Intercompany Transfer,Low
TXN000231,2025-01-29,CUST_A102,RCV_B204,USA,GBR,Continental Finance,Continental Finance,USD,34931.23,Trade Finance,SME,Intercompany Transfer,Low
TXN000232,2025-01-29,CUST_A103,RCV_B201,USA,RUS,Harbor Bank,Atlantic Bank,USD,85158.26,Remittance,NBFI,Invoice Payment,High
TXN000233,2025-01-29,CUST_A106,RCV_B205,USA,RUS,Continental Finance,Mercury Trust,USD,13304.92,Remittance,SME,Invoice Payment,Medium
TXN000234,2025-01-29,CUST_A106,RCV_B202,USA,ZAF,Mercury Trust,Atlantic Bank,USD,23237.36,Remittance,SME,Family Support,Medium
TXN000235,2025-01-30,CUST_A106,RCV_B204,USA,RUS,Harbor Bank,Mercury Trust,USD,4766.58,Trade Finance,SME,Capital Goods,Medium
TXN000236,2025-01-30,CUST_A103,RCV_B202,GBR,USA,Continental Finance,Continental Finance,USD,30664.39,Trade Finance,NBFI,Capital Goods,High
TXN000237,2025-01-30,CUST_A106,RCV_B203,USA,GBR,Mercury Trust,Harbor Bank,USD,7838.52,Trade Finance,SME,Services,Medium
TXN000238,2025-01-30,CUST_A106,RCV_B201,USA,DEU,Continental Finance,Harbor Bank,USD,20471.9,Wire,SME,Invoice Payment,Medium
TXN000239,2025-01-30,CUST_A106,RCV_B204,GBR,USA,Mercury Trust,Continental Finance,USD,28869.27,Wire,SME,Family Support,Medium
TXN000240,2025-01-30,CUST_A105,RCV_B201,USA,ZAF,Atlantic Bank,Atlantic Bank,USD,33866.97,Remittance,Corporate,Capital Goods,Medium
TXN000241,2025-01-30,CUST_A106,RCV_B204,USA,RUS,Atlantic Bank,Continental Finance,USD,14012.57,Wire,SME,Capital Goods,Medium
TXN000242,2025-01-30,CUST_A103,RCV_B202,USA,GBR,Atlantic Bank,Mercury Trust,USD,194336.41,Wire,NBFI,Intercompany Transfer,High
TXN000243,2025-01-30,CUST_A103,RCV_B206,USA,DEU,Atlantic Bank,Harbor Bank,USD,172316.03,Trade Finance,NBFI,Intercompany Transfer,High
TXN000244,2025-01-30,CUST_A104,RCV_B203,USA,ZAF,Mercury Trust,Atlantic Bank,USD,2530.55,Wire,Retail,Capital Goods,Low
TXN000245,2025-01-30,CUST_A103,RCV_B206,USA,ZAF,Harbor Bank,Atlantic Bank,USD,143632.17,Remittance,NBFI,Capital Goods,High
TXN000246,2025-01-30,CUST_A102,RCV_B204,USA,RUS,Mercury Trust,Harbor Bank,USD,13052.31,Trade Finance,SME,Intercompany Transfer,Low
TXN000247,2025-01-31,CUST_A105,RCV_B203,USA,ARE,Mercury Trust,Atlantic Bank,USD,132422.55,Trade Finance,Corporate,Services,Medium
TXN000248,2025-01-31,CUST_A102,RCV_B205,USA,DEU,Atlantic Bank,Harbor Bank,USD,18455.67,Wire,SME,Invoice Payment,Low
TXN000249,2025-01-31,CUST_A105,RCV_B206,USA,GBR,Continental Finance,Atlantic Bank,USD,34775.44,Trade Finance,Corporate,Family Support,Medium
TXN000250,2025-01-31,CUST_A106,RCV_B203,USA,RUS,Harbor Bank,Harbor Bank,USD,14800.88,ACH,SME,Capital Goods,Medium
TXN000251,2025-01-31,CUST_A103,RCV_B204,USA,RUS,Harbor Bank,Mercury Trust,USD,269880.16,Remittance,NBFI,Family Support,High
TXN000252,2025-01-31,CUST_A103,RCV_B203,USA,ZAF,Mercury Trust,Mercury Trust,USD,109610.56,Wire,NBFI,Services,High
TXN000253,2025-02-01,CUST_A102,RCV_B201,USA,RUS,Atlantic Bank,Harbor Bank,USD,41776.12,Wire,SME,Services,Low
TXN000254,2025-02-01,CUST_A104,RCV_B204,USA,RUS,Atlantic Bank,Atlantic Bank,USD,921.04,Remittance,Retail,Invoice Payment,Low
TXN000255,2025-02-01,CUST_A103,RCV_B201,USA,RUS,Atlantic Bank,Atlantic Bank,USD,87193.82,Remittance,NBFI,Services,High
TXN000256,2025-02-01,CUST_A106,RCV_B202,GBR,USA,Harbor Bank,Atlantic Bank,USD,14927.62,Remittance,SME,Intercompany Transfer,Medium
TXN000257,2025-02-01,CUST_A106,RCV_B204,GBR,USA,Harbor Bank,Atlantic Bank,USD,30011.05,ACH,SME,Invoice Payment,Medium
TXN000258,2025-02-01,CUST_A101,RCV_B203,USA,DEU,Continental Finance,Harbor Bank,USD,138316.74,Trade Finance,Corporate,Services,Medium
TXN000259,2025-02-02,CUST_A105,RCV_B206,USA,ARE,Atlantic Bank,Continental Finance,USD,49626.27,ACH,Corporate,Capital Goods,Medium
TXN000260,2025-02-02,CUST_A104,RCV_B201,GBR,USA,Mercury Trust,Harbor Bank,USD,1570.12,Wire,Retail,Capital Goods,Low
TXN000261,2025-02-02,CUST_A104,RCV_B203,USA,RUS,Mercury Trust,Continental Finance,USD,2438.72,Remittance,Retail,Services,Low
TXN000262,2025-02-02,CUST_A102,RCV_B205,GBR,USA,Continental Finance,Harbor Bank,USD,17594.25,Wire,SME,Capital Goods,Low
TXN000263,2025-02-02,CUST_A103,RCV_B206,USA,DEU,Mercury Trust,Harbor Bank,USD,100327.72,Trade Finance,NBFI,Family Support,High
TXN000264,2025-02-02,CUST_A104,RCV_B205,USA,ARE,Mercury Trust,Continental Finance,USD,4482.12,Wire,Retail,Intercompany Transfer,Low
TXN000265,2025-02-02,CUST_A105,RCV_B204,USA,DEU,Mercury Trust,Harbor Bank,USD,97373.33,Remittance,Corporate,Intercompany Transfer,Medium
TXN000266,2025-02-02,CUST_A106,RCV_B205,USA,ZAF,Continental Finance,Harbor Bank,USD,19315.13,ACH,SME,Capital Goods,Medium
TXN000267,2025-02-02,CUST_A101,RCV_B205,USA,ZAF,Mercury Trust,Continental Finance,USD,36492.31,Remittance,Corporate,Services,Medium
TXN000268,2025-02-03,CUST_A101,RCV_B203,USA,DEU,Atlantic Bank,Harbor Bank,USD,109054.62,Remittance,Corporate,Family Support,Medium
TXN000269,2025-02-03,CUST_A102,RCV_B205,USA,RUS,Atlantic Bank,Harbor Bank,USD,24312.3,ACH,SME,Intercompany Transfer,Low
TXN000270,2025-02-03,CUST_A101,RCV_B203,USA,DEU,Mercury Trust,Atlantic Bank,USD,57000.81,Remittance,Corporate,Capital Goods,Medium
TXN000271,2025-02-03,CUST_A105,RCV_B205,USA,GBR,Atlantic Bank,Atlantic Bank,USD,43590.22,Trade Finance,Corporate,Capital Goods,Medium
TXN000272,2025-02-03,CUST_A105,RCV_B201,USA,ARE,Mercury Trust,Harbor Bank,USD,41771.45,ACH,Corporate,Services,Medium
TXN000273,2025-02-03,CUST_A103,RCV_B203,USA,DEU,Atlantic Bank,Mercury Trust,USD,106808.57,ACH,NBFI,Family Support,High
TXN000274,2025-02-03,CUST_A102,RCV_B206,USA,ARE,Atlantic Bank,Mercury Trust,USD,45000.92,ACH,SME,Invoice Payment,Low
TXN000275,2025-02-03,CUST_A101,RCV_B203,USA,ARE,Mercury Trust,Harbor Bank,USD,26666.82,Wire,Corporate,Capital Goods,Medium
TXN000276,2025-02-04,CUST_A105,RCV_B204,USA,ZAF,Mercury Trust,Mercury Trust,USD,112340.17,ACH,Corporate,Capital Goods,Medium
TXN000277,2025-02-04,CUST_A105,RCV_B204,GBR,USA,Harbor Bank,Continental Finance,USD,241493.39,Wire,Corporate,Invoice Payment,Medium
TXN000278,2025-02-04,CUST_A105,RCV_B201,USA,RUS,Continental Finance,Harbor Bank,USD,47960.66,Wire,Corporate,Intercompany Transfer,Medium
TXN000279,2025-02-04,CUST_A101,RCV_B202,USA,GBR,Mercury Trust,Harbor Bank,USD,75512.61,Remittance,Corporate,Family Support,Medium
TXN000280,2025-02-04,CUST_A106,RCV_B203,USA,ZAF,Continental Finance,Mercury Trust,USD,9643.35,Wire,SME,Invoice Payment,Medium
TXN000281,2025-02-04,CUST_A102,RCV_B202,USA,ARE,Atlantic Bank,Harbor Bank,USD,10892.82,ACH,SME,Invoice Payment,Low
TXN000282,2025-02-04,CUST_A106,RCV_B201,USA,ARE,Continental Finance,Atlantic Bank,USD,10047.41,Wire,SME,Intercompany Transfer,Medium
TXN000283,2025-02-04,CUST_A106,RCV_B202,USA,RUS,Harbor Bank,Mercury Trust,USD,16199.96,Remittance,SME,Intercompany Transfer,Medium
TXN000284,2025-02-04,CUST_A105,RCV_B203,USA,DEU,Mercury Trust,Harbor Bank,USD,56423.14,Remittance,Corporate,Services,Medium
TXN000285,2025-02-04,CUST_A101,RCV_B203,USA,RUS,Mercury Trust,Harbor Bank,USD,81113.34,Trade Finance,Corporate,Family Support,Medium
TXN000286,2025-02-04,CUST_A105,RCV_B204,USA,ZAF,Harbor Bank,Atlantic Bank,USD,35965.03,Remittance,Corporate,Invoice Payment,Medium
TXN000287,2025-02-05,CUST_A101,RCV_B203,USA,ZAF,Continental Finance,Atlantic Bank,USD,22035.13,Wire,Corporate,Invoice Payment,Medium
TXN000288,2025-02-05,CUST_A102,RCV_B204,USA,ZAF,Continental Finance,Harbor Bank,USD,6997.18,Remittance,SME,Family Support,Low
TXN000289,2025-02-05,CUST_A105,RCV_B205,USA,GBR,Harbor Bank,Continental Finance,USD,102608.7,ACH,Corporate,Services,Medium
TXN000290,2025-02-05,CUST_A106,RCV_B201,USA,DEU,Atlantic Bank,Harbor Bank,USD,8338.42,Trade Finance,SME,Invoice Payment,Medium
TXN000291,2025-02-05,CUST_A103,RCV_B203,USA,GBR,Atlantic Bank,Mercury Trust,USD,101058.17,ACH,NBFI,Services,High
TXN000292,2025-02-05,CUST_A102,RCV_B202,USA,ARE,Continental Finance,Harbor Bank,USD,13307.44,Remittance,SME,Services,Low
TXN000293,2025-02-06,CUST_A102,RCV_B201,USA,GBR,Atlantic Bank,Mercury Trust,USD,15389.06,Trade Finance,SME,Invoice Payment,Low
TXN000294,2025-02-06,CUST_A102,RCV_B203,USA,RUS,Atlantic Bank,Harbor Bank,USD,27957.32,Wire,SME,Services,Low
TXN000295,2025-02-06,CUST_A104,RCV_B201,USA,RUS,Harbor Bank,Atlantic Bank,USD,1022.46,Remittance,Retail,Capital Goods,Low
TXN000296,2025-02-06,CUST_A105,RCV_B204,USA,GBR,Atlantic Bank,Harbor Bank,USD,93476.9,Wire,Corporate,Family Support,Medium
TXN000297,2025-02-06,CUST_A106,RCV_B203,USA,GBR,Harbor Bank,Harbor Bank,USD,13409.59,Remittance,SME,Invoice Payment,Medium
TXN000298,2025-02-06,CUST_A105,RCV_B201,USA,ARE,Mercury Trust,Atlantic Bank,USD,62088.01,Trade Finance,Corporate,Services,Medium
TXN000299,2025-02-06,CUST_A102,RCV_B204,USA,ARE,Continental Finance,Harbor Bank,USD,28539.7,ACH,SME,Intercompany Transfer,Low
TXN000300,2025-02-07,CUST_A105,RCV_B204,USA,ZAF,Atlantic Bank,Mercury Trust,USD,80088.02,Remittance,Corporate,Family Support,Medium
TXN000301,2025-02-07,CUST_A104,RCV_B203,GBR,USA,Harbor Bank,Harbor Bank,USD,2154.3,ACH,Retail,Services,Low
TXN000302,2025-02-07,CUST_A105,RCV_B202,USA,ZAF,Mercury Trust,Continental Finance,USD,137788.4,Trade Finance,Corporate,Intercompany Transfer,Medium
TXN000303,2025-02-07,CUST_A106,RCV_B201,USA,ZAF,Atlantic Bank,Mercury Trust,USD,8534.14,Remittance,SME,Family Support,Medium
TXN000304,2025-02-07,CUST_A103,RCV_B203,USA,GBR,Harbor Bank,Harbor Bank,USD,170649.08,Trade Finance,NBFI,Invoice Payment,High
TXN000305,2025-02-07,CUST_A106,RCV_B203,USA,ZAF,Harbor Bank,Mercury Trust,USD,11177.51,Remittance,SME,Capital Goods,Medium
TXN000306,2025-02-07,CUST_A102,RCV_B204,USA,RUS,Mercury Trust,Atlantic Bank,USD,11195.56,Remittance,SME,Capital Goods,Low
TXN000307,2025-02-07,CUST_A103,RCV_B205,USA,ARE,Atlantic Bank,Mercury Trust,USD,46143.16,Wire,NBFI,Services,High
TXN000308,2025-02-07,CUST_A106,RCV_B203,USA,ARE,Mercury Trust,Continental Finance,USD,16213.28,Trade Finance,SME,Capital Goods,Medium
TXN000309,2025-02-07,CUST_A101,RCV_B203,USA,GBR,Mercury Trust,Mercury Trust,USD,92288.63,Wire,Corporate,Invoice Payment,Medium
TXN000310,2025-02-07,CUST_A106,RCV_B206,USA,ARE,Harbor Bank,Continental Finance,USD,4290.47,Wire,SME,Invoice Payment,Medium
TXN000311,2025-02-07,CUST_A102,RCV_B206,USA,DEU,Harbor Bank,Harbor Bank,USD,10881.09,ACH,SME,Intercompany Transfer,Low
TXN000312,2025-02-07,CUST_A102,RCV_B202,USA,DEU,Atlantic Bank,Atlantic Bank,USD,26684.25,ACH,SME,Invoice Payment,Low
TXN000313,2025-02-07,CUST_A101,RCV_B206,USA,GBR,Atlantic Bank,Continental Finance,USD,84411.94,Trade Finance,Corporate,Family Support,Medium
TXN000314,2025-02-07,CUST_A104,RCV_B201,USA,ARE,Mercury Trust,Harbor Bank,USD,2041.7,ACH,Retail,Family Support,Low
TXN000315,2025-02-08,CUST_A105,RCV_B202,USA,ARE,Harbor Bank,Harbor Bank,USD,38882.14,Remittance,Corporate,Family Support,Medium
TXN000316,2025-02-08,CUST_A106,RCV_B206,USA,GBR,Atlantic Bank,Mercury Trust,USD,17825.87,Trade Finance,SME,Services,Medium
TXN000317,2025-02-08,CUST_A103,RCV_B205,GBR,USA,Harbor Bank,Harbor Bank,USD,83637.15,Remittance,NBFI,Services,High
TXN000318,2025-02-08,CUST_A102,RCV_B203,GBR,USA,Mercury Trust,Continental Finance,USD,38417.74,Wire,SME,Family Support,Low
TXN000319,2025-02-08,CUST_A106,RCV_B201,USA,DEU,Continental Finance,Continental Finance,USD,9780.27,Remittance,SME,Family Support,Medium
TXN000320,2025-02-08,CUST_A101,RCV_B205,USA,ZAF,Mercury Trust,Atlantic Bank,USD,73896.85,Trade Finance,Corporate,Services,Medium
TXN000321,2025-02-08,CUST_A102,RCV_B203,USA,ARE,Continental Finance,Atlantic Bank,USD,11702.34,Trade Finance,SME,Intercompany Transfer,Low
TXN000322,2025-02-08,CUST_A103,RCV_B204,USA,ZAF,Continental Finance,Harbor Bank,USD,222119.85,Trade Finance,NBFI,Capital Goods,High
TXN000323,2025-02-09,CUST_A103,RCV_B202,USA,GBR,Atlantic Bank,Continental Finance,USD,119479.43,ACH,NBFI,Services,High
TXN000324,2025-02-09,CUST_A105,RCV_B204,USA,ARE,Atlantic Bank,Continental Finance,USD,66879.51,Trade Finance,Corporate,Invoice Payment,Medium
TXN000325,2025-02-09,CUST_A101,RCV_B206,USA,RUS,Atlantic Bank,Atlantic Bank,USD,78271.86,ACH,Corporate,Services,Medium
TXN000326,2025-02-09,CUST_A104,RCV_B202,USA,ZAF,Atlantic Bank,Atlantic Bank,USD,2104.21,Wire,Retail,Intercompany Transfer,Low
TXN000327,2025-02-09,CUST_A106,RCV_B204,USA,GBR,Harbor Bank,Mercury Trust,USD,25443.34,Trade Finance,SME,Intercompany Transfer,Medium
TXN000328,2025-02-09,CUST_A102,RCV_B205,USA,DEU,Continental Finance,Mercury Trust,USD,14941.4,Remittance,SME,Capital Goods,Low
TXN000329,2025-02-09,CUST_A105,RCV_B206,USA,GBR,Harbor Bank,Mercury Trust,USD,104398.67,Remittance,Corporate,Family Support,Medium
TXN000330,2025-02-09,CUST_A106,RCV_B203,USA,RUS,Mercury Trust,Continental Finance,USD,29370.8,Remittance,SME,Intercompany Transfer,Medium
TXN000331,2025-02-09,CUST_A102,RCV_B202,USA,RUS,Mercury Trust,Mercury Trust,USD,35353.56,Trade Finance,SME,Intercompany Transfer,Low
TXN000332,2025-02-09,CUST_A106,RCV_B204,USA,ARE,Atlantic Bank,Mercury Trust,USD,15481.19,Remittance,SME,Capital Goods,Medium
TXN000333,2025-02-09,CUST_A101,RCV_B204,USA,DEU,Continental Finance,Mercury Trust,USD,90269.38,ACH,Corporate,Family Support,Medium
TXN000334,2025-02-10,CUST_A105,RCV_B201,USA,ARE,Atlantic Bank,Atlantic Bank,USD,43248.32,Trade Finance,Corporate,Services,Medium
TXN000335,2025-02-10,CUST_A101,RCV_B202,USA,DEU,Continental Finance,Continental Finance,USD,67856.2,Wire,Corporate,Invoice Payment,Medium
TXN000336,2025-02-10,CUST_A101,RCV_B206,GBR,USA,Atlantic Bank,Harbor Bank,USD,72913.09,Wire,Corporate,Invoice Payment,Medium
TXN000337,2025-02-10,CUST_A104,RCV_B204,USA,DEU,Mercury Trust,Mercury Trust,USD,1101.43,Wire,Retail,Capital Goods,Low
TXN000338,2025-02-10,CUST_A105,RCV_B204,USA,RUS,Continental Finance,Atlantic Bank,USD,87226.2,Remittance,Corporate,Intercompany Transfer,Medium
TXN000339,2025-02-10,CUST_A103,RCV_B204,USA,ARE,Atlantic Bank,Harbor Bank,USD,193844.37,Remittance,NBFI,Invoice Payment,High
TXN000340,2025-02-11,CUST_A105,RCV_B201,USA,ZAF,Mercury Trust,Atlantic Bank,USD,62226.51,ACH,Corporate,Capital Goods,Medium
TXN000341,2025-02-11,CUST_A104,RCV_B204,USA,DEU,Continental Finance,Continental Finance,USD,2232.11,Trade Finance,Retail,Services,Low
TXN000342,2025-02-11,CUST_A105,RCV_B201,USA,GBR,Continental Finance,Continental Finance,USD,52001.77,Remittance,Corporate,Services,Medium
TXN000343,2025-02-11,CUST_A102,RCV_B201,USA,RUS,Atlantic Bank,Atlantic Bank,USD,6391.63,ACH,SME,Invoice Payment,Low
TXN000344,2025-02-11,CUST_A102,RCV_B201,USA,ARE,Mercury Trust,Atlantic Bank,USD,11056.69,Remittance,SME,Intercompany Transfer,Low
TXN000345,2025-02-11,CUST_A104,RCV_B201,USA,DEU,Harbor Bank,Continental Finance,USD,1056.17,Wire,Retail,Intercompany Transfer,Low
TXN000346,2025-02-11,CUST_A105,RCV_B205,USA,RUS,Atlantic Bank,Harbor Bank,USD,101649.31,Wire,Corporate,Capital Goods,Medium
TXN000347,2025-02-12,CUST_A105,RCV_B205,USA,DEU,Harbor Bank,Continental Finance,USD,148854.86,Remittance,Corporate,Capital Goods,Medium
TXN000348,2025-02-12,CUST_A102,RCV_B206,USA,RUS,Atlantic Bank,Mercury Trust,USD,8572.65,Trade Finance,SME,Invoice Payment,Low
TXN000349,2025-02-12,CUST_A103,RCV_B202,USA,ARE,Mercury Trust,Continental Finance,USD,74644.71,Remittance,NBFI,Invoice Payment,High
TXN000350,2025-02-12,CUST_A102,RCV_B206,USA,RUS,Atlantic Bank,Harbor Bank,USD,14727.82,Trade Finance,SME,Services,Low
TXN000351,2025-02-12,CUST_A104,RCV_B204,USA,ZAF,Harbor Bank,Atlantic Bank,USD,2107.08,Remittance,Retail,Family Support,Low
TXN000352,2025-02-12,CUST_A106,RCV_B204,USA,GBR,Continental Finance,Continental Finance,USD,5564.9,Trade Finance,SME,Services,Medium
TXN000353,2025-02-12,CUST_A102,RCV_B201,USA,ZAF,Mercury Trust,Atlantic Bank,USD,15472.69,ACH,SME,Capital Goods,Low
